Id,Label
2997,0
2998,8
2999,0
3000,7
3001,5
3002,6
3003,0
3004,6
3005,1
3006,3
3007,6
3008,0
3009,2
3010,5
3011,3
3012,3
3013,0
3014,0
3015,9
3016,7
3017,7
3018,3
3019,3
3020,0
3021,2
3022,8
3023,3
3024,6
3025,2
3026,5
3027,7
3028,5
3029,2
3030,0
3031,2
3032,8
3033,8
3034,9
3035,2
3036,3
3037,8
3038,6
3039,7
3040,6
3041,0
3042,8
3043,6
3044,3
3045,1
3046,5
3047,7
3048,9
3049,8
3050,9
3051,3
3052,8
3053,4
3054,6
3055,0
3056,6
3057,3
3058,2
3059,1
3060,9
3061,2
3062,1
3063,8
3064,1
3065,8
3066,0
3067,1
3068,1
3069,0
3070,7
3071,2
3072,6
3073,0
3074,7
3075,4
3076,0
3077,1
3078,9
3079,6
3080,2
3081,0
3082,4
3083,1
3084,0
3085,2
3086,1
3087,9
3088,2
3089,7
3090,1
3091,8
3092,8
3093,5
3094,2
3095,0
3096,2
3097,1
3098,0
3099,2
3100,9
3101,2
3102,1
3103,2
3104,0
3105,2
3106,3
3107,5
3108,2
3109,2
3110,5
3111,7
3112,3
3113,5
3114,8
3115,3
3116,3
3117,1
3118,9
3119,8
3120,0
3121,7
3122,7
3123,9
3124,3
3125,6
3126,7
3127,0
3128,6
3129,7
3130,3
3131,2
3132,6
3133,6
3134,3
3135,7
3136,5
3137,3
3138,0
3139,5
3140,1
3141,0
3142,5
3143,2
3144,8
3145,7
3146,6
3147,7
3148,2
3149,0
3150,9
3151,9
3152,1
3153,6
3154,9
3155,5
3156,1
3157,0
3158,7
3159,8
3160,0
3161,6
3162,8
3163,1
3164,3
3165,8
3166,3
3167,2
3168,2
3169,5
3170,0
3171,3
3172,0
3173,6
3174,1
3175,4
3176,8
3177,4
3178,6
3179,6
3180,4
3181,0
3182,2
3183,2
3184,2
3185,3
3186,8
3187,6
3188,4
3189,2
3190,0
3191,1
3192,0
3193,6
3194,2
3195,4
3196,7
3197,2
3198,4
3199,5
3200,8
3201,2
3202,1
3203,8
3204,4
3205,0
3206,2
3207,1
3208,6
3209,6
3210,2
3211,0
3212,1
3213,5
3214,0
3215,4
3216,0
3217,6
3218,7
3219,5
3220,4
3221,0
3222,4
3223,1
3224,6
3225,6
3226,5
3227,2
3228,0
3229,6
3230,5
3231,3
3232,5
3233,7
3234,0
3235,6
3236,7
3237,4
3238,9
3239,3
3240,0
3241,1
3242,0
3243,7
3244,1
3245,1
3246,1
3247,1
3248,7
3249,6
3250,6
3251,5
3252,6
3253,4
3254,7
3255,2
3256,3
3257,5
3258,0
3259,4
3260,6
3261,2
3262,7
3263,3
3264,5
3265,7
3266,5
3267,8
3268,6
3269,0
3270,7
3271,2
3272,5
3273,4
3274,1
3275,3
3276,7
3277,4
3278,0
3279,3
3280,7
3281,6
3282,5
3283,3
3284,0
3285,8
3286,8
3287,4
3288,0
3289,4
3290,4
3291,4
3292,2
3293,6
3294,1
3295,4
3296,5
3297,3
3298,0
3299,2
3300,6
3301,3
3302,2
3303,9
3304,7
3305,9
3306,8
3307,1
3308,9
3309,8
3310,7
3311,1
3312,6
3313,3
3314,1
3315,7
3316,4
3317,9
3318,2
3319,7
3320,2
3321,8
3322,7
3323,9
3324,9
3325,3
3326,1
3327,2
3328,0
3329,0
3330,4
3331,8
3332,2
3333,9
3334,8
3335,6
3336,0
3337,7
3338,7
3339,5
3340,1
3341,8
3342,5
3343,6
3344,2
3345,7
3346,2
3347,5
3348,6
3349,5
3350,3
3351,0
3352,3
3353,3
3354,3
3355,2
3356,2
3357,4
3358,2
3359,5
3360,5
3361,7
3362,0
3363,6
3364,8
3365,3
3366,0
3367,2
3368,7
3369,2
3370,0
3371,5
3372,4
3373,3
3374,7
3375,4
3376,7
3377,3
3378,6
3379,8
3380,3
3381,6
3382,5
3383,0
3384,3
3385,8
3386,3
3387,7
3388,9
3389,2
3390,4
3391,2
3392,4
3393,4
3394,2
3395,1
3396,4
3397,3
3398,2
3399,1
3400,1
3401,6
3402,4
3403,4
3404,6
3405,7
3406,0
3407,6
3408,3
3409,5
3410,7
3411,8
3412,4
3413,7
3414,6
3415,9
3416,5
3417,6
3418,6
3419,3
3420,2
3421,6
3422,5
3423,4
3424,0
3425,0
3426,9
3427,5
3428,1
3429,4
3430,9
3431,0
3432,8
3433,1
3434,6
3435,7
3436,3
3437,9
3438,6
3439,3
3440,8
3441,4
3442,6
3443,6
3444,8
3445,6
3446,4
3447,7
3448,1
3449,7
3450,6
3451,5
3452,3
3453,4
3454,1
3455,5
3456,8
3457,2
3458,9
3459,4
3460,3
3461,4
3462,5
3463,2
3464,1
3465,3
3466,3
3467,0
3468,0
3469,6
3470,4
3471,8
3472,7
3473,5
3474,2
3475,1
3476,3
3477,1
3478,8
3479,8
3480,2
3481,1
3482,9
3483,0
3484,2
3485,0
3486,7
3487,0
3488,0
3489,1
3490,5
3491,5
3492,8
3493,2
3494,1
3495,5
3496,8
3497,3
3498,2
3499,8
3500,5
3501,2
3502,8
3503,9
3504,7
3505,6
3506,5
3507,6
3508,6
3509,8
3510,3
3511,8
3512,5
3513,3
3514,7
3515,8
3516,7
3517,6
3518,0
3519,3
3520,7
3521,2
3522,1
3523,1
3524,6
3525,9
3526,2
3527,8
3528,1
3529,7
3530,7
3531,7
3532,2
3533,2
3534,6
3535,7
3536,0
3537,5
3538,0
3539,1
3540,3
3541,8
3542,3
3543,9
3544,0
3545,3
3546,1
3547,0
3548,2
3549,7
3550,2
3551,1
3552,6
3553,0
3554,7
3555,1
3556,3
3557,0
3558,4
3559,0
3560,4
3561,1
3562,7
3563,1
3564,8
3565,8
3566,0
3567,6
3568,0
3569,9
3570,7
3571,2
3572,2
3573,1
3574,2
3575,0
3576,6
3577,0
3578,3
3579,5
3580,4
3581,5
3582,7
3583,2
3584,5
3585,4
3586,9
3587,1
3588,9
3589,9
3590,5
3591,0
3592,2
3593,6
3594,8
3595,3
3596,0
3597,3
3598,7
3599,7
3600,1
3601,7
3602,0
3603,0
3604,7
3605,8
3606,4
3607,3
3608,6
3609,6
3610,3
3611,7
3612,2
3613,5
3614,4
3615,2
3616,9
3617,0
3618,5
3619,6
3620,9
3621,2
3622,8
3623,2
3624,1
3625,4
3626,6
3627,5
3628,7
3629,0
3630,1
3631,0
3632,4
3633,8
3634,4
3635,6
3636,3
3637,3
3638,3
3639,6
3640,2
3641,7
3642,4
3643,2
3644,3
3645,8
3646,8
3647,3
3648,0
3649,2
3650,4
3651,8
3652,9
3653,3
3654,0
3655,8
3656,7
3657,8
3658,0
3659,5
3660,6
3661,1
3662,3
3663,2
3664,0
3665,8
3666,4
3667,3
3668,3
3669,1
3670,8
3671,7
3672,6
3673,4
3674,8
3675,8
3676,7
3677,6
3678,5
3679,8
3680,3
3681,6
3682,6
3683,1
3684,3
3685,8
3686,6
3687,9
3688,9
3689,6
3690,2
3691,4
3692,3
3693,5
3694,7
3695,1
3696,2
3697,7
3698,8
3699,6
3700,5
3701,9
3702,2
3703,0
3704,9
3705,6
3706,1
3707,2
3708,8
3709,6
3710,2
3711,0
3712,0
3713,2
3714,1
3715,0
3716,6
3717,0
3718,4
3719,0
3720,1
3721,7
3722,3
3723,3
3724,0
3725,7
3726,3
3727,7
3728,5
3729,9
3730,4
3731,6
3732,0
3733,7
3734,2
3735,4
3736,3
3737,7
3738,4
3739,2
3740,5
3741,4
3742,7
3743,8
3744,9
3745,1
3746,0
3747,0
3748,0
3749,0
3750,9
3751,1
3752,7
3753,7
3754,7
3755,6
3756,2
3757,2
3758,2
3759,2
3760,9
3761,5
3762,7
3763,3
3764,9
3765,4
3766,7
3767,5
3768,6
3769,2
3770,7
3771,8
3772,1
3773,0
3774,7
3775,6
3776,6
3777,5
3778,3
3779,2
3780,8
3781,2
3782,1
3783,8
3784,9
3785,2
3786,3
3787,1
3788,7
3789,8
3790,8
3791,9
3792,0
3793,1
3794,8
3795,2
3796,6
3797,7
3798,1
3799,6
3800,9
3801,7
3802,8
3803,2
3804,5
3805,2
3806,3
3807,3
3808,5
3809,6
3810,5
3811,2
3812,3
3813,3
3814,6
3815,7
3816,6
3817,5
3818,2
3819,7
3820,6
3821,1
3822,1
3823,3
3824,2
3825,0
3826,7
3827,4
3828,4
3829,8
3830,1
3831,1
3832,3
3833,1
3834,7
3835,7
3836,6
3837,4
3838,2
3839,6
3840,4
3841,0
3842,2
3843,8
3844,2
3845,7
3846,2
3847,3
3848,7
3849,5
3850,6
3851,2
3852,7
3853,0
3854,0
3855,0
3856,3
3857,2
3858,7
3859,3
3860,4
3861,8
3862,6
3863,6
3864,2
3865,1
3866,6
3867,2
3868,6
3869,2
3870,5
3871,8
3872,5
3873,4
3874,0
3875,0
3876,2
3877,3
3878,6
3879,4
3880,9
3881,5
3882,8
3883,6
3884,1
3885,8
3886,1
3887,9
3888,4
3889,3
3890,2
3891,2
3892,7
3893,2
3894,3
3895,8
3896,6
3897,2
3898,3
3899,7
3900,6
3901,1
3902,4
3903,7
3904,3
3905,5
3906,2
3907,1
3908,2
3909,6
3910,0
3911,2
3912,5
3913,5
3914,3
3915,9
3916,8
3917,9
3918,8
3919,6
3920,3
3921,3
3922,1
3923,3
3924,6
3925,8
3926,9
3927,7
3928,0
3929,1
3930,0
3931,0
3932,0
3933,7
3934,1
3935,0
3936,0
3937,5
3938,3
3939,8
3940,5
3941,5
3942,6
3943,5
3944,2
3945,4
3946,5
3947,7
3948,3
3949,2
3950,2
3951,7
3952,0
3953,5
3954,4
3955,7
3956,3
3957,4
3958,1
3959,0
3960,6
3961,7
3962,6
3963,7
3964,2
3965,2
3966,6
3967,8
3968,4
3969,4
3970,0
3971,7
3972,0
3973,0
3974,5
3975,2
3976,3
3977,0
3978,8
3979,9
3980,9
3981,4
3982,3
3983,3
3984,4
3985,9
3986,6
3987,7
3988,2
3989,2
3990,7
3991,1
3992,4
3993,2
3994,7
3995,8
3996,2
3997,9
3998,8
3999,5
4000,4
4001,1
4002,0
4003,7
4004,1
4005,1
4006,7
4007,4
4008,8
4009,6
4010,0
4011,6
4012,5
4013,4
4014,6
4015,6
4016,4
4017,6
4018,5
4019,2
4020,0
4021,2
4022,9
4023,2
4024,7
4025,2
4026,3
4027,8
4028,0
4029,3
4030,4
4031,9
4032,2
4033,6
4034,6
4035,4
4036,9
4037,3
4038,9
4039,0
4040,5
4041,1
4042,9
4043,6
4044,2
4045,0
4046,9
4047,3
4048,7
4049,7
4050,0
4051,6
4052,4
4053,9
4054,7
4055,5
4056,3
4057,9
4058,0
4059,4
4060,9
4061,6
4062,8
4063,2
4064,5
4065,1
4066,2
4067,5
4068,4
4069,8
4070,4
4071,0
4072,3
4073,4
4074,0
4075,0
4076,6
4077,0
4078,1
4079,1
4080,7
4081,6
4082,3
4083,5
4084,0
4085,1
4086,5
4087,6
4088,4
4089,0
4090,6
4091,8
4092,5
4093,0
4094,7
4095,8
4096,9
4097,1
4098,0
4099,4
4100,5
4101,8
4102,0
4103,8
4104,3
4105,4
4106,7
4107,0
4108,0
4109,1
4110,3
4111,4
4112,4
4113,6
4114,5
4115,9
4116,9
4117,2
4118,3
4119,0
4120,8
4121,8
4122,0
4123,9
4124,3
4125,1
4126,4
4127,0
4128,8
4129,7
4130,9
4131,6
4132,1
4133,1
4134,8
4135,1
4136,1
4137,6
4138,1
4139,1
4140,4
4141,0
4142,0
4143,7
4144,7
4145,8
4146,7
4147,3
4148,6
4149,0
4150,5
4151,5
4152,8
4153,1
4154,4
4155,3
4156,1
4157,2
4158,2
4159,0
4160,8
4161,7
4162,6
4163,5
4164,2
4165,3
4166,4
4167,8
4168,8
4169,1
4170,5
4171,6
4172,2
4173,4
4174,7
4175,2
4176,8
4177,9
4178,5
4179,3
4180,0
4181,0
4182,4
4183,6
4184,2
4185,6
4186,1
4187,1
4188,0
4189,4
4190,6
4191,4
4192,6
4193,8
4194,2
4195,0
4196,0
4197,6
4198,7
4199,3
4200,3
4201,7
4202,3
4203,4
4204,0
4205,5
4206,4
4207,8
4208,6
4209,6
4210,2
4211,0
4212,6
4213,0
4214,1
4215,7
4216,8
4217,3
4218,8
4219,2
4220,7
4221,8
4222,1
4223,1
4224,6
4225,2
4226,4
4227,6
4228,4
4229,9
4230,9
4231,7
4232,5
4233,3
4234,9
4235,8
4236,2
4237,6
4238,6
4239,2
4240,2
4241,3
4242,4
4243,1
4244,2
4245,8
4246,6
4247,7
4248,1
4249,3
4250,5
4251,3
4252,6
4253,1
4254,1
4255,0
4256,6
4257,0
4258,2
4259,9
4260,4
4261,5
4262,4
4263,7
4264,0
4265,5
4266,2
4267,4
4268,7
4269,1
4270,9
4271,0
4272,4
4273,8
4274,9
4275,6
4276,6
4277,5
4278,8
4279,3
4280,6
4281,4
4282,6
4283,3
4284,7
4285,4
4286,1
4287,1
4288,2
4289,6
4290,0
4291,7
4292,0
4293,0
4294,8
4295,4
4296,1
4297,5
4298,7
4299,6
4300,9
4301,6
4302,7
4303,0
4304,1
4305,3
4306,9
4307,8
4308,1
4309,6
4310,1
4311,6
4312,1
4313,0
4314,5
4315,5
4316,3
4317,8
4318,9
4319,7
4320,6
4321,6
4322,0
4323,3
4324,3
4325,8
4326,2
4327,1
4328,2
4329,6
4330,7
4331,6
4332,0
4333,1
4334,7
4335,5
4336,2
4337,4
4338,8
4339,2
4340,0
4341,7
4342,8
4343,4
4344,1
4345,1
4346,4
4347,6
4348,0
4349,5
4350,0
4351,6
4352,2
4353,1
4354,8
4355,6
4356,8
4357,2
4358,8
4359,3
4360,6
4361,0
4362,7
4363,2
4364,9
4365,1
4366,7
4367,3
4368,1
4369,6
4370,1
4371,9
4372,0
4373,0
4374,2
4375,3
4376,2
4377,6
4378,2
4379,3
4380,0
4381,0
4382,1
4383,1
4384,7
4385,2
4386,2
4387,4
4388,6
4389,0
4390,3
4391,7
4392,3
4393,2
4394,0
4395,4
4396,5
4397,7
4398,6
4399,3
4400,4
4401,3
4402,1
4403,2
4404,9
4405,3
4406,9
4407,2
4408,8
4409,6
4410,1
4411,3
4412,4
4413,7
4414,3
4415,7
4416,9
4417,5
4418,8
4419,3
4420,2
4421,1
4422,3
4423,3
4424,0
4425,6
4426,0
4427,6
4428,2
4429,0
4430,0
4431,1
4432,4
4433,7
4434,4
4435,3
4436,6
4437,1
4438,2
4439,9
4440,6
4441,4
4442,4
4443,3
4444,3
4445,9
4446,8
4447,2
4448,7
4449,5
4450,7
4451,8
4452,8
4453,2
4454,8
4455,1
4456,3
4457,1
4458,8
4459,4
4460,5
4461,4
4462,5
4463,5
4464,7
4465,1
4466,4
4467,5
4468,4
4469,3
4470,0
4471,9
4472,6
4473,8
4474,6
4475,1
4476,5
4477,2
4478,7
4479,9
4480,9
4481,8
4482,2
4483,1
4484,8
4485,8
4486,9
4487,2
4488,5
4489,3
4490,7
4491,2
4492,6
4493,1
4494,2
4495,8
4496,7
4497,4
4498,6
4499,2
4500,9
4501,2
4502,7
4503,8
4504,1
4505,0
4506,0
4507,6
4508,6
4509,2
4510,0
4511,3
4512,6
4513,8
4514,8
4515,0
4516,0
4517,6
4518,6
4519,9
4520,5
4521,4
4522,8
4523,6
4524,6
4525,1
4526,6
4527,8
4528,6
4529,5
4530,4
4531,7
4532,8
4533,7
4534,7
4535,8
4536,1
4537,5
4538,6
4539,1
4540,3
4541,1
4542,1
4543,6
4544,3
4545,1
4546,3
4547,0
4548,2
4549,4
4550,0
4551,1
4552,4
4553,1
4554,0
4555,3
4556,8
4557,6
4558,8
4559,6
4560,4
4561,7
4562,3
4563,6
4564,8
4565,4
4566,2
4567,7
4568,7
4569,6
4570,9
4571,2
4572,6
4573,4
4574,2
4575,1
4576,0
4577,1
4578,7
4579,9
4580,6
4581,7
4582,4
4583,3
4584,2
4585,9
4586,3
4587,6
4588,4
4589,3
4590,2
4591,8
4592,0
4593,2
4594,0
4595,3
4596,7
4597,8
4598,7
4599,5
4600,4
4601,8
4602,0
4603,1
4604,9
4605,3
4606,6
4607,2
4608,6
4609,7
4610,9
4611,8
4612,8
4613,3
4614,7
4615,4
4616,1
4617,2
4618,4
4619,8
4620,2
4621,4
4622,3
4623,1
4624,3
4625,8
4626,2
4627,8
4628,8
4629,8
4630,5
4631,2
4632,6
4633,0
4634,8
4635,5
4636,0
4637,8
4638,6
4639,3
4640,2
4641,8
4642,1
4643,1
4644,2
4645,0
4646,2
4647,7
4648,5
4649,1
4650,7
4651,1
4652,5
4653,4
4654,6
4655,2
4656,0
4657,1
4658,9
4659,1
4660,4
4661,3
4662,3
4663,4
4664,4
4665,7
4666,0
4667,3
4668,2
4669,8
4670,6
4671,2
4672,0
4673,0
4674,7
4675,0
4676,7
4677,6
4678,1
4679,4
4680,6
4681,3
4682,3
4683,9
4684,5
4685,6
4686,1
4687,0
4688,2
4689,3
4690,8
4691,7
4692,8
4693,9
4694,8
4695,3
4696,4
4697,5
4698,1
4699,1
4700,4
4701,2
4702,2
4703,6
4704,5
4705,5
4706,7
4707,9
4708,5
4709,2
4710,6
4711,5
4712,9
4713,7
4714,8
4715,1
4716,5
4717,2
4718,2
4719,4
4720,2
4721,2
4722,8
4723,7
4724,7
4725,9
4726,2
4727,2
4728,5
4729,6
4730,6
4731,9
4732,7
4733,0
4734,2
4735,2
4736,9
4737,7
4738,0
4739,9
4740,3
4741,2
4742,5
4743,8
4744,1
4745,6
4746,2
4747,8
4748,7
4749,1
4750,6
4751,4
4752,3
4753,4
4754,2
4755,6
4756,5
4757,8
4758,8
4759,2
4760,9
4761,3
4762,5
4763,1
4764,7
4765,3
4766,1
4767,1
4768,0
4769,4
4770,9
4771,6
4772,1
4773,3
4774,6
4775,7
4776,2
4777,9
4778,7
4779,3
4780,6
4781,0
4782,2
4783,4
4784,3
4785,7
4786,8
4787,1
4788,3
4789,9
4790,0
4791,8
4792,1
4793,1
4794,0
4795,4
4796,9
4797,2
4798,6
4799,4
4800,4
4801,2
4802,3
4803,4
4804,1
4805,8
4806,2
4807,6
4808,0
4809,2
4810,3
4811,7
4812,0
4813,3
4814,6
4815,4
4816,0
4817,3
4818,1
4819,4
4820,8
4821,0
4822,6
4823,7
4824,5
4825,0
4826,7
4827,4
4828,9
4829,3
4830,9
4831,4
4832,0
4833,6
4834,8
4835,4
4836,3
4837,7
4838,7
4839,4
4840,4
4841,6
4842,3
4843,0
4844,0
4845,2
4846,3
4847,0
4848,7
4849,0
4850,5
4851,3
4852,2
4853,1
4854,3
4855,7
4856,8
4857,4
4858,2
4859,4
4860,4
4861,4
4862,3
4863,3
4864,1
4865,9
4866,1
4867,6
4868,8
4869,2
4870,3
4871,2
4872,8
4873,1
4874,1
4875,7
4876,3
4877,2
4878,6
4879,9
4880,1
4881,2
4882,4
4883,1
4884,2
4885,2
4886,2
4887,0
4888,8
4889,3
4890,1
4891,3
4892,2
4893,6
4894,3
4895,1
4896,7
4897,1
4898,3
4899,2
4900,3
4901,8
4902,5
4903,1
4904,7
4905,6
4906,8
4907,3
4908,3
4909,5
4910,7
4911,3
4912,2
4913,5
4914,0
4915,3
4916,5
4917,0
4918,0
4919,8
4920,3
4921,3
4922,2
4923,5
4924,5
4925,9
4926,2
4927,3
4928,3
4929,9
4930,3
4931,5
4932,8
4933,8
4934,1
4935,1
4936,4
4937,7
4938,1
4939,3
4940,3
4941,6
4942,2
4943,6
4944,2
4945,5
4946,2
4947,1
4948,8
4949,8
4950,5
4951,6
4952,5
4953,1
4954,8
4955,6
4956,4
4957,9
4958,6
4959,0
4960,5
4961,2
4962,2
4963,7
4964,1
4965,0
4966,4
4967,1
4968,3
4969,1
4970,9
4971,5
4972,1
4973,7
4974,1
4975,1
4976,1
4977,4
4978,6
4979,3
4980,2
4981,2
4982,1
4983,8
4984,2
4985,7
4986,4
4987,6
4988,1
4989,5
4990,5
4991,4
4992,2
4993,7
4994,9
4995,1
4996,5
4997,9
4998,2
4999,7
5000,8
5001,6
5002,2
5003,2
5004,5
5005,2
5006,9
5007,0
5008,3
5009,1
5010,8
5011,3
5012,6
5013,5
5014,0
5015,7
5016,4
5017,0
5018,1
5019,8
5020,4
5021,4
5022,0
5023,2
5024,5
5025,6
5026,6
5027,0
5028,4
5029,4
5030,0
5031,2
5032,7
5033,0
5034,9
5035,6
5036,0
5037,7
5038,2
5039,5
5040,4
5041,1
5042,4
5043,7
5044,6
5045,3
5046,0
5047,5
5048,8
5049,2
5050,6
5051,4
5052,8
5053,9
5054,0
5055,2
5056,9
5057,3
5058,9
5059,2
5060,1
5061,1
5062,7
5063,1
5064,9
5065,6
5066,6
5067,4
5068,4
5069,2
5070,3
5071,9
5072,1
5073,7
5074,2
5075,0
5076,1
5077,4
5078,2
5079,8
5080,2
5081,7
5082,2
5083,0
5084,5
5085,3
5086,6
5087,9
5088,9
5089,9
5090,0
5091,2
5092,8
5093,3
5094,5
5095,6
5096,7
5097,4
5098,3
5099,4
5100,7
5101,3
5102,8
5103,1
5104,2
5105,2
5106,5
5107,7
5108,4
5109,9
5110,0
5111,1
5112,7
5113,9
5114,8
5115,8
5116,5
5117,0
5118,2
5119,6
5120,5
5121,3
5122,3
5123,3
5124,1
5125,6
5126,4
5127,8
5128,1
5129,0
5130,2
5131,4
5132,5
5133,6
5134,5
5135,3
5136,7
5137,0
5138,3
5139,1
5140,8
5141,9
5142,3
5143,0
5144,1
5145,0
5146,7
5147,0
5148,2
5149,2
5150,7
5151,1
5152,7
5153,5
5154,5
5155,1
5156,9
5157,3
5158,5
5159,6
5160,7
5161,0
5162,9
5163,2
5164,1
5165,0
5166,2
5167,2
5168,9
5169,7
5170,8
5171,2
5172,7
5173,5
5174,9
5175,0
5176,0
5177,3
5178,9
5179,3
5180,3
5181,3
5182,0
5183,7
5184,4
5185,3
5186,4
5187,1
5188,0
5189,4
5190,0
5191,1
5192,3
5193,9
5194,3
5195,3
5196,9
5197,3
5198,1
5199,2
5200,3
5201,1
5202,1
5203,4
5204,3
5205,7
5206,7
5207,9
5208,1
5209,2
5210,6
5211,5
5212,8
5213,3
5214,8
5215,7
5216,8
5217,5
5218,8
5219,5
5220,4
5221,2
5222,1
5223,1
5224,5
5225,7
5226,1
5227,4
5228,1
5229,1
5230,1
5231,4
5232,8
5233,9
5234,3
5235,8
5236,7
5237,5
5238,3
5239,1
5240,5
5241,8
5242,0
5243,1
5244,1
5245,9
5246,2
5247,4
5248,4
5249,4
5250,3
5251,1
5252,4
5253,1
5254,2
5255,6
5256,3
5257,9
5258,5
5259,4
5260,4
5261,1
5262,6
5263,8
5264,7
5265,9
5266,2
5267,3
5268,4
5269,9
5270,3
5271,1
5272,4
5273,0
5274,2
5275,3
5276,4
5277,0
5278,9
5279,2
5280,0
5281,0
5282,5
5283,0
5284,7
5285,1
5286,8
5287,8
5288,0
5289,2
5290,2
5291,2
5292,0
5293,6
5294,5
5295,4
5296,7
5297,3
5298,8
5299,7
5300,2
5301,5
5302,8
5303,3
5304,2
5305,1
5306,1
5307,0
5308,5
5309,9
5310,1
5311,0
5312,9
5313,7
5314,5
5315,5
5316,5
5317,9
5318,3
5319,6
5320,0
5321,1
5322,3
5323,2
5324,3
5325,8
5326,3
5327,2
5328,3
5329,1
5330,5
5331,1
5332,4
5333,3
5334,0
5335,8
5336,2
5337,5
5338,2
5339,4
5340,2
5341,3
5342,0
5343,3
5344,1
5345,3
5346,2
5347,3
5348,6
5349,9
5350,4
5351,6
5352,6
5353,9
5354,7
5355,6
5356,9
5357,6
5358,1
5359,3
5360,5
5361,8
5362,9
5363,2
5364,3
5365,5
5366,3
5367,2
5368,5
5369,4
5370,2
5371,4
5372,4
5373,2
5374,6
5375,0
5376,6
5377,8
5378,6
5379,5
5380,5
5381,7
5382,3
5383,7
5384,4
5385,1
5386,6
5387,0
5388,1
5389,9
5390,1
5391,0
5392,8
5393,4
5394,4
5395,3
5396,0
5397,3
5398,8
5399,3
5400,8
5401,1
5402,5
5403,7
5404,4
5405,5
5406,7
5407,5
5408,3
5409,8
5410,4
5411,2
5412,1
5413,3
5414,5
5415,6
5416,5
5417,6
5418,1
5419,4
5420,5
5421,5
5422,5
5423,9
5424,3
5425,7
5426,0
5427,1
5428,1
5429,3
5430,1
5431,2
5432,2
5433,0
5434,6
5435,1
5436,0
5437,7
5438,6
5439,7
5440,9
5441,2
5442,2
5443,0
5444,1
5445,1
5446,3
5447,8
5448,7
5449,0
5450,2
5451,8
5452,6
5453,0
5454,0
5455,3
5456,1
5457,1
5458,1
5459,6
5460,2
5461,9
5462,7
5463,4
5464,8
5465,6
5466,3
5467,0
5468,8
5469,7
5470,5
5471,3
5472,3
5473,2
5474,6
5475,9
5476,2
5477,5
5478,0
5479,3
5480,1
5481,0
5482,1
5483,9
5484,5
5485,8
5486,4
5487,8
5488,0
5489,1
5490,6
5491,1
5492,1
5493,6
5494,6
5495,6
5496,6
5497,3
5498,5
5499,7
5500,7
5501,1
5502,7
5503,6
5504,7
5505,9
5506,0
5507,5
5508,0
5509,7
5510,8
5511,5
5512,5
5513,8
5514,5
5515,8
5516,2
5517,2
5518,7
5519,5
5520,0
5521,1
5522,2
5523,9
5524,6
5525,9
5526,3
5527,6
5528,7
5529,7
5530,8
5531,9
5532,4
5533,7
5534,1
5535,5
5536,0
5537,1
5538,6
5539,8
5540,7
5541,9
5542,5
5543,7
5544,5
5545,7
5546,9
5547,5
5548,9
5549,7
5550,1
5551,7
5552,9
5553,0
5554,0
5555,3
5556,8
5557,5
5558,7
5559,0
5560,0
5561,1
5562,1
5563,0
5564,6
5565,1
5566,8
5567,6
5568,3
5569,9
5570,1
5571,9
5572,1
5573,1
5574,4
5575,7
5576,5
5577,3
5578,4
5579,3
5580,2
5581,9
5582,0
5583,8
5584,7
5585,2
5586,9
5587,6
5588,6
5589,2
5590,3
5591,0
5592,1
5593,6
5594,3
5595,7
5596,5
5597,7
5598,0
5599,2
5600,7
5601,2
5602,6
5603,7
5604,3
5605,5
5606,7
5607,0
5608,8
5609,7
5610,1
5611,6
5612,7
5613,6
5614,2
5615,3
5616,2
5617,1
5618,9
5619,2
5620,2
5621,7
5622,1
5623,6
5624,4
5625,4
5626,3
5627,3
5628,5
5629,3
5630,7
5631,0
5632,0
5633,8
5634,4
5635,2
5636,9
5637,7
5638,0
5639,6
5640,3
5641,4
5642,0
5643,3
5644,6
5645,4
5646,3
5647,4
5648,6
5649,9
5650,8
5651,0
5652,6
5653,5
5654,7
5655,9
5656,5
5657,2
5658,1
5659,6
5660,2
5661,2
5662,1
5663,2
5664,0
5665,2
5666,1
5667,0
5668,7
5669,2
5670,2
5671,9
5672,2
5673,4
5674,8
5675,0
5676,8
5677,4
5678,8
5679,6
5680,3
5681,5
5682,6
5683,7
5684,4
5685,9
5686,8
5687,9
5688,9
5689,2
5690,0
5691,3
5692,1
5693,8
5694,8
5695,4
5696,4
5697,6
5698,6
5699,2
5700,2
5701,0
5702,0
5703,4
5704,9
5705,9
5706,6
5707,9
5708,9
5709,5
5710,2
5711,0
5712,9
5713,7
5714,7
5715,7
5716,7
5717,6
5718,9
5719,4
5720,8
5721,7
5722,9
5723,7
5724,2
5725,3
5726,2
5727,7
5728,4
5729,1
5730,1
5731,5
5732,1
5733,6
5734,0
5735,7
5736,5
5737,9
5738,0
5739,9
5740,1
5741,7
5742,4
5743,1
5744,1
5745,2
5746,0
5747,3
5748,5
5749,8
5750,5
5751,5
5752,8
5753,4
5754,3
5755,4
5756,5
5757,3
5758,7
5759,1
5760,6
5761,7
5762,9
5763,8
5764,0
5765,0
5766,4
5767,1
5768,0
5769,1
5770,0
5771,6
5772,3
5773,6
5774,9
5775,8
5776,8
5777,7
5778,6
5779,2
5780,4
5781,9
5782,4
5783,3
5784,0
5785,9
5786,3
5787,0
5788,3
5789,0
5790,7
5791,5
5792,4
5793,7
5794,0
